problem_id,source,code,cleaned_code,num_chars,num_lines,avg_line_length,max_line_length,num_digits,num_empty_lines,num_whitespace,num_indents,num_method_declarations,num_break,num_continue,num_with,num_assert,num_except,num_not,num_or,num_and,num_none,num_in,num_yield,num_pass,num_raise,num_for,num_while,num_comparators,num_local_vars,avg_name_length,max_name_length,num_function_calls,num_loops,num_if_statements,num_return_statements,num_exceptions_raised,num_list_comprehensions,num_dict_comprehensions,num_set_comprehensions,num_imported_modules,num_list_operations,num_dict_operations,num_set_operations,num_lambda_functions,num_generator_expressions,num_attributes_accessed,cyclomatic_complexity,halstead_operators,halstead_operands,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,halstead_time,halstead_bugs
HumanEval/52,human,"    for e in l:
        if e >= t:
            return False
    return True
","for e in l:
    if e >= t:
        return False
return True",59,4,14.0,20,0,0,36,28,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/53,human,"    return x + y
",return x + y,12,1,12.0,12,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/54,human,"    return set(s0) == set(s1)
",return set(s0) == set(s1),25,1,25.0,25,2,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/55,human,"    if n == 0:
        return 0
    if n == 1:
        return 1
    return fib(n - 1) + fib(n - 2)
","if n == 0:
    return 0
if n == 1:
    return 1
return fib(n - 1) + fib(n - 2)",78,5,14.8,30,6,0,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,3,6,20.264662506490406,47.548875021634686,2.5,118.87218755408671,6.604010419671484,0.01584962500721156
HumanEval/56,human,"    depth = 0
    for b in brackets:
        if b == ""<"":
            depth += 1
        else:
            depth -= 1
        if depth < 0:
            return False
    return depth == 0
","depth = 0
for b in brackets:
    if b == ""<"":
        depth += 1
    else:
        depth -= 1
    if depth < 0:
        return False
return depth == 0",150,9,15.777777777777779,20,5,0,91,72,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,1,5.0,5,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,5,19.60964047443681,47.548875021634686,4.0,190.19550008653874,10.566416671474375,0.01584962500721156
HumanEval/57,human,"    if l == sorted(l) or l == sorted(l, reverse=True):
        return True
    return False
","if l == sorted(l) or l == sorted(l, reverse=True):
    return True
return False",79,3,25.666666666666668,50,0,0,26,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0.0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,2,5,13.60964047443681,25.26619429851844,1.2,30.319433158222125,1.6844129532345624,0.008422064766172813
HumanEval/58,human,"    ret = set()
    for e1 in l1:
        for e2 in l2:
            if e1 == e2:
                ret.add(e1)
    return sorted(list(ret))
","ret = set()
for e1 in l1:
    for e2 in l2:
        if e1 == e2:
            ret.add(e1)
return sorted(list(ret))",113,6,18.0,24,7,0,60,48,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,0,1,1,3.0,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,4,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/59,human,"    def is_prime(k):
        if k < 2:
            return False
        for i in range(2, k - 1):
            if k % i == 0:
                return False
        return True
    largest = 1
    for j in range(2, n + 1):
        if n % j == 0 and is_prime(j):
            largest = max(largest, j)
    return largest
","def is_prime(k):
    if k < 2:
        return False
    for i in range(2, k - 1):
        if k % i == 0:
            return False
    return True
largest = 1
for j in range(2, n + 1):
    if n % j == 0 and is_prime(j):
        largest = max(largest, j)
return largest",267,12,21.333333333333332,34,8,0,137,100,1,0,0,0,0,0,0,2,1,0,2,0,0,0,2,0,3,1,7.0,7,4,2,3,4,0,0,0,0,0,0,0,0,1,0,0,4,6,13,63.61549134016113,101.95026032264605,3.6923076923076925,376.43173042207775,20.912873912337652,0.03398342010754868
HumanEval/60,human,"    return sum(range(n + 1))
",return sum(range(n + 1)),24,1,24.0,24,1,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/61,human,"    depth = 0
    for b in brackets:
        if b == ""("":
            depth += 1
        else:
            depth -= 1
        if depth < 0:
            return False
    return depth == 0
","depth = 0
for b in brackets:
    if b == ""("":
        depth += 1
    else:
        depth -= 1
    if depth < 0:
        return False
return depth == 0",150,9,15.777777777777779,20,5,0,91,72,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,1,5.0,5,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,5,19.60964047443681,47.548875021634686,4.0,190.19550008653874,10.566416671474375,0.01584962500721156
HumanEval/62,human,"    return [(i * x) for i, x in enumerate(xs)][1:]
","return [(i * x) for i, x in enumerate(xs)][1:]",46,1,46.0,46,1,0,12,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/63,human,"    if n == 0:
        return 0
    if n == 1:
        return 0
    if n == 2:
        return 1
    return fibfib(n - 1) + fibfib(n - 2) + fibfib(n - 3)
","if n == 0:
    return 0
if n == 1:
    return 0
if n == 2:
    return 1
return fibfib(n - 1) + fibfib(n - 2) + fibfib(n - 3)",124,7,16.857142857142858,52,9,0,63,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,4,3,9,33.28421251514428,86.03910001730776,2.6666666666666665,229.43760004615402,12.746533335897446,0.028679700005769252
HumanEval/64,human,"    vowels = ""aeiouAEIOU""
    n_vowels = sum(c in vowels for c in s)
    if s[-1] == 'y' or s[-1] == 'Y':
        n_vowels += 1
    return n_vowels
","vowels = ""aeiouAEIOU""
n_vowels = sum(c in vowels for c in s)
if s[-1] == 'y' or s[-1] == 'Y':
    n_vowels += 1
return n_vowels",127,5,24.6,38,3,0,44,24,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,2,2,7.0,8,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4,5,10,44.82892142331043,74.23092131656186,3.0,222.69276394968557,12.371820219426976,0.024743640438853954
HumanEval/65,human,"    s = str(x)
    if shift > len(s):
        return s[::-1]
    else:
        return s[len(s) - shift:] + s[:len(s) - shift]
","s = str(x)
if shift > len(s):
    return s[::-1]
else:
    return s[len(s) - shift:] + s[:len(s) - shift]",105,5,20.2,50,1,0,41,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,4,7,27.651484454403228,48.43204266092217,2.5714285714285716,124.53953827094274,6.918863237274596,0.016144014220307392
HumanEval/66,human,"    if s == """": return 0
    return sum(ord(char) if char.isupper() else 0 for char in s)
","if s == """": return 0
return sum(ord(char) if char.isupper() else 0 for char in s)",81,2,40.0,60,2,0,22,8,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0.0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,4,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/67,human,"    lis = list()
    for i in s.split(' '):
        if i.isdigit():
            lis.append(int(i))
    return n - sum(lis)
","lis = list()
for i in s.split(' '):
    if i.isdigit():
        lis.append(int(i))
return n - sum(lis)",102,5,19.6,26,0,0,42,32,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,3.0,3,6,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/68,human,"    if(len(arr) == 0): return []
    evens = list(filter(lambda x: x%2 == 0, arr))
    if(evens == []): return []
    return [min(evens), arr.index(min(evens))]
","if(len(arr) == 0): return []
evens = list(filter(lambda x: x%2 == 0, arr))
if(evens == []): return []
return [min(evens), arr.index(min(evens))]",144,4,35.25,45,3,0,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5.0,5,6,0,2,3,0,0,0,0,0,4,0,0,1,0,1,3,2,7,21.651484454403228,38.03910001730775,1.1428571428571428,43.47325716263743,2.415180953479857,0.012679700005769252
HumanEval/69,human,"    frq = [0] * (max(lst) + 1)
    for i in lst:
        frq[i] += 1;

    ans = -1
    for i in range(1, len(frq)):
        if frq[i] >= i:
            ans = i
    
    return ans
","frq = [0] * (max(lst) + 1)
for i in lst:
    frq[i] += 1;

ans = -1
for i in range(1, len(frq)):
    if frq[i] >= i:
        ans = i

return ans",144,10,16.875,28,5,2,75,52,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,1,2,3.0,3,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,4,4,7,27.651484454403228,48.43204266092217,2.5714285714285716,124.53953827094274,6.918863237274596,0.016144014220307392
HumanEval/70,human,"    res, switch = [], True
    while lst:
        res.append(min(lst) if switch else max(lst))
        lst.remove(res[-1])
        switch = not switch
    return res
","res, switch = [], True
while lst:
    res.append(min(lst) if switch else max(lst))
    lst.remove(res[-1])
    switch = not switch
return res",141,6,22.666666666666668,48,1,0,49,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,9.5,13,4,1,0,1,0,0,0,0,0,1,0,0,0,0,2,3,2,2,4.0,8.0,1.0,8.0,0.4444444444444444,0.0026666666666666666
HumanEval/71,human,"    if a + b <= c or a + c <= b or b + c <= a:
        return -1 
    s = (a + b + c)/2    
    area = (s * (s - a) * (s - b) * (s - c)) ** 0.5
    area = round(area, 2)
    return area
","if a + b <= c or a + c <= b or b + c <= a:
    return -1 
s = (a + b + c)/2    
area = (s * (s - a) * (s - b) * (s - c)) ** 0.5
area = round(area, 2)
return area",161,6,26.0,47,5,0,77,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,2.5,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,8,21,116.23866587835397,262.33097373688895,6.857142857142857,1798.8409627672384,99.93560904262435,0.08744365791229632
HumanEval/72,human,"    if sum(q) > w:
        return False

    i, j = 0, len(q)-1
    while i<j:
        if q[i] != q[j]:
            return False
        i+=1
        j-=1
    return True
","if sum(q) > w:
    return False

i, j = 0, len(q)-1
while i<j:
    if q[i] != q[j]:
        return False
    i+=1
    j-=1
return True",134,10,13.88888888888889,20,4,1,74,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,6.0,6,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4,5,8,35.60964047443681,66.60791492653966,3.75,249.77968097452373,13.876648943029096,0.022202638308846556
HumanEval/73,human,"    ans = 0
    for i in range(len(arr) // 2):
        if arr[i] != arr[len(arr) - i - 1]:
            ans += 1
    return ans
","ans = 0
for i in range(len(arr) // 2):
    if arr[i] != arr[len(arr) - i - 1]:
        ans += 1
return ans",106,5,20.4,39,4,0,49,32,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,3.0,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,9,36.52932501298081,55.506595772116384,2.2222222222222223,123.34799060470309,6.852666144705727,0.01850219859070546
HumanEval/74,human,"    l1 = 0
    for st in lst1:
        l1 += len(st)
    
    l2 = 0
    for st in lst2:
        l2 += len(st)
    
    if l1 <= l2:
        return lst1
    else:
        return lst2
","l1 = 0
for st in lst1:
    l1 += len(st)

l2 = 0
for st in lst2:
    l2 += len(st)

if l1 <= l2:
    return lst1
else:
    return lst2",134,12,12.3,17,12,2,83,64,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,1,2,2.0,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,4,2,4,10.0,23.264662506490403,1.5,34.89699375973561,1.938721875540867,0.007754887502163467
HumanEval/75,human,"    def is_prime(n):
        for j in range(2,n):
            if n%j == 0:
                return False
        return True

    for i in range(2,101):
        if not is_prime(i): continue
        for j in range(2,101):
            if not is_prime(j): continue
            for k in range(2,101):
                if not is_prime(k): continue
                if i*j*k == a: return True
    return False
","def is_prime(n):
    for j in range(2,n):
        if n%j == 0:
            return False
    return True

for i in range(2,101):
    if not is_prime(i): continue
    for j in range(2,101):
        if not is_prime(j): continue
        for k in range(2,101):
            if not is_prime(k): continue
            if i*j*k == a: return True
return False",348,14,25.76923076923077,40,14,1,161,128,1,0,3,0,0,0,3,4,0,0,4,0,0,0,4,0,2,0,0.0,0,7,4,5,4,0,0,0,0,0,0,0,0,1,0,0,8,4,13,56.105716335834195,85.83671966625714,2.0,171.67343933251428,9.537413296250794,0.02861223988875238
HumanEval/76,human,"    if (n == 1): 
        return (x == 1) 
    power = 1
    while (power < x): 
        power = power * n 
    return (power == x) 
","if (n == 1): 
    return (x == 1) 
power = 1
while (power < x): 
    power = power * n 
return (power == x) ",108,6,17.166666666666668,22,3,0,55,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,5.0,5,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,3,4,12.75488750216347,42.11032383086406,3.75,157.91371436574022,8.772984131430013,0.01403677461028802
HumanEval/77,human,"    a = abs(a)
    return int(round(a ** (1. / 3))) ** 3 == a
","a = abs(a)
return int(round(a ** (1. / 3))) ** 3 == a",53,2,26.0,42,3,0,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,6,20.264662506490406,38.03910001730775,2.0,76.0782000346155,4.226566668589751,0.012679700005769252
HumanEval/78,human,"    primes = ('2', '3', '5', '7', 'B', 'D')
    total = 0
    for i in range(0, len(num)):
        if num[i] in primes:
            total += 1
    return total
","primes = ('2', '3', '5', '7', 'B', 'D')
total = 0
for i in range(0, len(num)):
    if num[i] in primes:
        total += 1
return total",135,6,21.666666666666668,39,7,0,55,36,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,2,5.5,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,4,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312
HumanEval/79,human,"    return ""db"" + bin(decimal)[2:] + ""db""
","return ""db"" + bin(decimal)[2:] + ""db""",37,1,37.0,37,1,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4.754887502163469,12.0,0.6666666666666666,8.0,0.4444444444444444,0.004
HumanEval/80,human,"    if len(s) < 3:
      return False

    for i in range(len(s) - 2):
      
      if s[i] == s[i+1] or s[i+1] == s[i+2] or s[i] == s[i+2]:
        return False
    return True
","if len(s) < 3:
  return False

for i in range(len(s) - 2):
  
  if s[i] == s[i+1] or s[i+1] == s[i+2] or s[i] == s[i+2]:
    return False
return True",149,8,20.285714285714285,58,6,1,60,38,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,4,0,0.0,0,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,6,5,15,70.2129994085646,133.97977094150824,3.5,468.9291982952788,26.05162212751549,0.04465992364716941
HumanEval/81,human,"
   
    letter_grade = []
    for gpa in grades:
        if gpa == 4.0:
            letter_grade.append(""A+"")
        elif gpa > 3.7:
            letter_grade.append(""A"")
        elif gpa > 3.3:
            letter_grade.append(""A-"")
        elif gpa > 3.0:
            letter_grade.append(""B+"")
        elif gpa > 2.7:
            letter_grade.append(""B"")
        elif gpa > 2.3:
            letter_grade.append(""B-"")
        elif gpa > 2.0:
            letter_grade.append(""C+"")
        elif gpa > 1.7:
            letter_grade.append(""C"")
        elif gpa > 1.3:
            letter_grade.append(""C-"")
        elif gpa > 1.0:
            letter_grade.append(""D+"")
        elif gpa > 0.7:
            letter_grade.append(""D"")
        elif gpa > 0.0:
            letter_grade.append(""D-"")
        else:
            letter_grade.append(""E"")
    return letter_grade
","letter_grade = []
for gpa in grades:
    if gpa == 4.0:
        letter_grade.append(""A+"")
    elif gpa > 3.7:
        letter_grade.append(""A"")
    elif gpa > 3.3:
        letter_grade.append(""A-"")
    elif gpa > 3.0:
        letter_grade.append(""B+"")
    elif gpa > 2.7:
        letter_grade.append(""B"")
    elif gpa > 2.3:
        letter_grade.append(""B-"")
    elif gpa > 2.0:
        letter_grade.append(""C+"")
    elif gpa > 1.7:
        letter_grade.append(""C"")
    elif gpa > 1.3:
        letter_grade.append(""C-"")
    elif gpa > 1.0:
        letter_grade.append(""D+"")
    elif gpa > 0.7:
        letter_grade.append(""D"")
    elif gpa > 0.0:
        letter_grade.append(""D-"")
    else:
        letter_grade.append(""E"")
return letter_grade",742,29,24.620689655172413,33,24,0,317,275,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,12,1,12.0,12,13,1,12,1,0,0,0,0,0,1,0,0,0,0,13,14,2,13,50.105716335834195,140.64806144190666,1.8461538461538463,259.65795958505845,14.425442199169915,0.04688268714730222
HumanEval/82,human,"    l = len(string)
    if l == 0 or l == 1:
        return False
    for i in range(2, l):
        if l % i == 0:
            return False
    return True
","l = len(string)
if l == 0 or l == 1:
    return False
for i in range(2, l):
    if l % i == 0:
        return False
return True",127,7,17.285714285714285,21,4,0,65,44,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,3,1,1.0,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,5,3,7,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,5.932014455156004,0.016609640474436815
HumanEval/83,human,"    if n == 1: return 1
    return 18 * (10 ** (n - 2))
","if n == 1: return 1
return 18 * (10 ** (n - 2))",47,2,23.0,27,7,0,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,4,7,27.651484454403228,41.51317942364757,2.2857142857142856,94.88726725405158,5.27151484744731,0.01383772647454919
HumanEval/84,human,"    return bin(sum(int(i) for i in str(N)))[2:]
",return bin(sum(int(i) for i in str(N)))[2:],43,1,43.0,43,1,0,9,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/85,human,"    return sum([lst[i] for i in range(1, len(lst), 2) if lst[i]%2 == 0])
","return sum([lst[i] for i in range(1, len(lst), 2) if lst[i]%2 == 0])",68,1,68.0,68,4,0,15,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,4,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312
HumanEval/86,human,"    return ' '.join([''.join(sorted(list(i))) for i in s.split(' ')])
",return ' '.join([''.join(sorted(list(i))) for i in s.split(' ')]),65,1,65.0,65,0,0,11,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0.0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/87,human,"    coords = [(i, j) for i in range(len(lst)) for j in range(len(lst[i])) if lst[i][j] == x]
    return sorted(sorted(coords, key=lambda x: x[1], reverse=True), key=lambda x: x[0])
","coords = [(i, j) for i in range(len(lst)) for j in range(len(lst[i])) if lst[i][j] == x]
return sorted(sorted(coords, key=lambda x: x[1], reverse=True), key=lambda x: x[0])",172,2,85.5,88,2,0,31,8,0,0,0,0,0,0,0,6,0,0,2,0,0,0,2,0,1,1,6.0,6,6,0,0,1,0,1,0,0,0,0,0,0,2,0,0,4,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/88,human,"    return [] if len(array) == 0 else sorted(array, reverse= (array[0]+array[-1]) % 2 == 0) 
","return [] if len(array) == 0 else sorted(array, reverse= (array[0]+array[-1]) % 2 == 0) ",88,1,88.0,88,5,0,18,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,8,32.0,50.18947501009619,2.25,112.92631877271643,6.273684376262024,0.016729825003365395
HumanEval/89,human,"    d = 'abcdefghijklmnopqrstuvwxyz'
    out = ''
    for c in s:
        if c in d:
            out += d[(d.index(c)+2*2) % 26]
        else:
            out += c
    return out
","d = 'abcdefghijklmnopqrstuvwxyz'
out = ''
for c in s:
    if c in d:
        out += d[(d.index(c)+2*2) % 26]
    else:
        out += c
return out",146,8,17.375,39,4,0,73,56,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,2,2.0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,4,9,36.52932501298081,66.60791492653966,2.6666666666666665,177.62110647077242,9.867839248376246,0.022202638308846556
HumanEval/90,human,"    lst = sorted(set(lst))
    return None if len(lst) < 2 else lst[1]
","lst = sorted(set(lst))
return None if len(lst) < 2 else lst[1]",62,2,30.5,39,2,0,17,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/91,human,"    import re
    sentences = re.split(r'[.?!]\s*', S)
    return sum(sentence[0:2] == 'I ' for sentence in sentences)
","import re
sentences = re.split(r'[.?!]\s*', S)
return sum(sentence[0:2] == 'I ' for sentence in sentences)",106,3,34.666666666666664,59,2,0,24,12,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,9.0,9,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/92,human,"    
    if isinstance(x,int) and isinstance(y,int) and isinstance(z,int):
        if (x+y==z) or (x+z==y) or (y+z==x):
            return True
        return False
    return False
","if isinstance(x,int) and isinstance(y,int) and isinstance(z,int):
    if (x+y==z) or (x+z==y) or (y+z==x):
        return True
    return False
return False",156,5,30.4,65,0,0,53,40,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0.0,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,7,4,12,51.01955000865388,104.0,3.0,312.0,17.333333333333332,0.034666666666666665
